error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
85.45,60.04,4.549999999999997,0.07941248096574194,-21.857142857142858,-22,1240.0,1240.0,0.005196,0.7326479999999986,6.421066666666664,60.47000000000001,60.04
85.1,63.68,4.900000000000006,0.08552113334772225,-21.857142857142858,-22,1240.0,1240.0,0.005252,0.7376319999999986,6.682266666666664,61.5188888888889,63.68
84.51,64.12,5.489999999999995,0.0958185759344886,-21.857142857142858,-22,1240.0,1240.0,0.00518,0.7426159999999986,6.949999999999999,62.49933333333335,64.12
84.11,65.52,5.890000000000001,0.10279989294246603,-21.857142857142858,-22,1240.0,1240.0,0.005236,0.7475999999999986,7.221733333333331,63.46755555555557,65.52
83.93,65.09,6.069999999999993,0.10594148559605568,-21.492857142857144,-21,1241.0,1241.0,0.00522,0.7525839999999986,7.4984,64.42444444444449,65.09
83.76,66.24,6.239999999999995,0.10890854532444608,-21.492857142857144,-21,1241.0,1241.0,0.005236,0.7575679999999986,7.780266666666665,65.40022222222224,66.24
83.53,67.95,6.469999999999999,0.1129228026040331,-21.492857142857144,-21,1241.0,1241.0,0.005216,0.7625519999999986,8.06333333333333,66.27533333333335,67.95
83.03,68.95,6.969999999999999,0.12164944886400475,-21.492857142857144,-21,1241.0,1241.0,0.005188,0.7675359999999986,8.349999999999998,67.14422222222224,68.95
82.61,70.03,7.390000000000001,0.12897983172238095,-21.492857142857144,-21,1241.0,1241.0,0.005224,0.7725199999999985,8.641733333333335,67.98844444444447,70.03
82.25,71.33,7.75,0.13526301702956053,-21.492857142857144,-21,1241.0,1241.0,0.005224,0.7775039999999985,8.934400000000002,68.82044444444448,71.33
81.85,71.41,8.150000000000006,0.14224433403753795,-21.128571428571426,-21,1242.0,1242.0,0.005228,0.7824879999999985,9.231599999999995,69.58822222222224,71.41
81.59,73.5,8.409999999999997,0.14678219009272306,-21.128571428571426,-21,1242.0,1242.0,0.005236,0.7874719999999985,9.533466666666666,70.34200000000001,73.5
